rank,ad_rank,molecule_chembl_id,pref_name,smiles,PS,in_ad,max_train_sim,p_ABL1,p_c-KIT,p_PDGFRB
3095,,CHEMBL1356,SODIUM BENZOATE,O=C([O-])c1ccccc1.[Na+],0.0017,False,0.333,0.0022,0.0389,1e-04
3096,,CHEMBL1201345,TETRADECYL SULFURIC ACID,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,0.0017,False,0.159,0.0002,0.0077,0.0037
3097,531.0,CHEMBL509,MECLOFENAMIC ACID,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,0.0017,True,0.396,0.0099,0.0078,1e-04
3098,532.0,CHEMBL1200321,SULFISOXAZOLE DIOLAMINE,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C.OCCNCCO,0.0017,True,0.309,0.0007,0.0108,0.0007
3099,,CHEMBL1200689,NITRIC OXIDE,[N]=O,0.0017,False,0.067,0.0005,0.0148,0.0007
3100,533.0,CHEMBL1201150,SUMATRIPTAN SUCCINATE,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1.O=C(O)CCC(=O)O,0.0017,True,0.31,0.0002,0.0126,0.0024
3101,,CHEMBL1200389,BRIMONIDINE TARTRATE,Brc1c(NC2=NCCN2)ccc2nccnc12.O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.0016,False,0.203,0.0016,0.0182,1e-04
3102,,CHEMBL95889,BETAINE,C[N+](C)(C)CC(=O)O,0.0016,False,0.2,0.0005,0.0077,0.0011
3103,,CHEMBL754,FOSCARNET SODIUM,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],0.0016,False,0.102,0.0004,0.0092,0.0011
3104,,CHEMBL3989754,FLURBIPROFEN SODIUM,CC(C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1.O.O.[Na+],0.0016,False,0.25,0.0037,0.0356,0.0
3105,,CHEMBL957,BOSENTAN,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0.0016,False,0.267,0.0009,0.0051,0.001
3106,,CHEMBL898,DIFLUNISAL,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,0.0016,False,0.293,0.0015,0.0094,0.0003
3107,,CHEMBL1330792,ACETARSONE,CC(=O)Nc1cc([As](=O)(O)O)ccc1O,0.0016,False,0.275,0.0007,0.0018,0.0031
3108,,CHEMBL1200354,SODIUM TETRADECYL SULFATE,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+],0.0016,False,0.144,0.0002,0.0068,0.0024
3109,,CHEMBL1626570,HEXOCYCLIUM METHYLSULFATE,COS(=O)(=O)[O-].C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,0.0016,False,0.258,0.0,0.0055,0.0197
3110,,CHEMBL1201352,RAPACURONIUM,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,0.0016,False,0.15,0.0,0.009,0.4495
3111,,CHEMBL4802240,FOSCARBIDOPA,C[C@@](Cc1ccc(OP(=O)(O)O)c(O)c1)(NN)C(=O)O,0.0016,False,0.262,0.002,0.0234,1e-04
3112,,CHEMBL1200814,ACETAZOLAMIDE SODIUM,CC(=O)Nc1nnc(S([NH-])(=O)=O)s1.[Na+],0.0016,False,0.312,0.0007,0.0015,0.0038
3113,,CHEMBL1544,LIOTHYRONINE,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.0016,False,0.228,0.001,0.0008,0.005
3114,,CHEMBL1200722,PIPECURONIUM BROMIDE,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1.[Br-].[Br-],0.0015,False,0.153,0.0,0.0052,0.4898
3115,,CHEMBL288470,AMINOPYRINE,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,0.0015,False,0.283,0.0023,0.0135,1e-04
3116,534.0,CHEMBL1200725,SERTACONAZOLE NITRATE,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O,0.0015,True,0.3,0.002,0.0265,1e-04
3117,535.0,CHEMBL686,MEFENAMIC ACID,Cc1cccc(Nc2ccccc2C(=O)O)c1C,0.0015,True,0.353,0.0022,0.1356,0.0
3118,,CHEMBL1482,BETHANECHOL,CC(C[N+](C)(C)C)OC(N)=O,0.0015,False,0.164,0.0002,0.011,0.0015
3119,,CHEMBL497,CLIOQUINOL,Oc1c(I)cc(Cl)c2cccnc12,0.0015,False,0.434,0.0037,0.001,0.001
3120,,CHEMBL75880,PERHEXILINE,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,0.0015,False,0.21,0.0,0.0006,0.4664
3121,,CHEMBL2079793,PENCICLOVIR SODIUM,Nc1nc([O-])c2ncn(CCC(CO)CO)c2n1.[Na+],0.0015,False,0.195,0.0205,0.0007,0.0002
3122,,CHEMBL1441059,ALBUTEROL SULFATE,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.CC(C)(C)NCC(O)c1ccc(O)c(CO)c1.O=S(=O)(O)O,0.0015,False,0.217,1e-04,0.0232,0.0014
3123,,CHEMBL424,SALICYLIC ACID,O=C(O)c1ccccc1O,0.0014,False,0.371,0.0012,0.0397,1e-04
3124,,CHEMBL2105131,MEFRUSIDE,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.0014,False,0.247,0.0046,0.0002,0.0029
3125,,CHEMBL2105581,VERALIPRIDE,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,0.0014,False,0.244,0.0009,0.0065,0.0005
3126,,CHEMBL1200539,CALCIUM CARBONATE,O=C([O-])[O-].[Ca+2],0.0014,False,0.12,0.0002,0.035,0.0004
3127,,CHEMBL1279,FROVATRIPTAN,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,0.0014,False,0.268,1e-04,1e-04,0.5271
3128,,CHEMBL19449,IBUDILAST,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,0.0014,False,0.255,0.0072,0.018,0.0
3129,,CHEMBL3989564,TOBRAMYCIN SULFATE,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O.NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,0.0014,False,0.165,0.0,0.0005,0.1471
3130,,CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,0.0014,False,0.291,0.0,0.0118,0.0762
3131,,CHEMBL1289,HALOPROGIN,Clc1cc(Cl)c(OCC#CI)cc1Cl,0.0014,False,0.214,0.0047,0.0006,0.0009
3132,536.0,CHEMBL408513,BELINOSTAT,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,0.0013,True,0.324,0.0009,0.0154,0.0002
3133,,CHEMBL1368,"SODIUM PHOSPHATE, MONOBASIC",O=P([O-])(O)O.[Na+],0.0013,False,0.103,0.0005,0.0263,0.0002
3134,,CHEMBL20,ACETAZOLAMIDE,CC(=O)Nc1nnc(S(N)(=O)=O)s1,0.0013,False,0.319,0.0006,0.001,0.0034
3135,,CHEMBL1763,HYDROFLUMETHIAZIDE,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0.0013,False,0.179,0.0002,0.0002,0.0614
3136,,CHEMBL459,METHYLDOPA,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.0013,False,0.304,0.0003,0.038,0.0002
3137,,CHEMBL1200743,IOXAGLATE SODIUM,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)[O-])c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I.[Na+],0.0013,False,0.198,0.0086,1e-04,0.0036
3138,,CHEMBL1533,DESOGESTREL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,0.0013,False,0.155,0.0,0.0022,0.1704
3139,,CHEMBL2105897,BARIUM SULFATE,O=S(=O)([O-])[O-].[Ba+2],0.0013,False,0.109,0.0007,0.0207,0.0002
3140,,CHEMBL836,TAMSULOSIN,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,0.0013,False,0.259,0.0009,0.0027,0.0008
3141,537.0,CHEMBL1339,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl,0.0013,True,0.476,0.0004,0.0029,0.0021
3142,,CHEMBL1200383,BENZTROPINE MESYLATE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,0.0012,False,0.241,1e-04,0.0035,0.0047
3143,,CHEMBL1514715,ETHAMSYLATE,CCNCC.O=S(=O)(O)c1cc(O)ccc1O,0.0012,False,0.273,0.0006,0.0094,0.0003
3144,,CHEMBL221722,FAVIPIRAVIR,NC(=O)c1nc(F)cnc1O,0.0012,False,0.222,0.0006,0.0019,0.0014
3145,,CHEMBL437,SULFATHIAZOLE,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.0012,False,0.254,0.0019,0.0033,0.0003
3146,,CHEMBL1200929,ZINC SULFATE,O=S(=O)([O-])[O-].[Zn+2],0.0012,False,0.093,0.0006,0.0196,1e-04
3147,,CHEMBL278020,NEOSTIGMINE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,0.0012,False,0.286,0.0016,0.059,0.0
3148,,CHEMBL1200895,PHENELZINE SULFATE,NNCCc1ccccc1.O=S(=O)(O)O,0.0012,False,0.271,0.0005,0.022,0.0002
3149,,CHEMBL1201291,IOXAGLIC ACID,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,0.0012,False,0.202,0.0088,1e-04,0.0031
3150,,CHEMBL258918,MESTEROLONE,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C,0.0012,False,0.159,0.0,0.0003,0.5742
3151,539.0,CHEMBL1201165,QUINESTROL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,0.0011,True,0.314,0.0,1e-04,0.9745
3152,,CHEMBL2107253,SULFADIMETHOXINE SODIUM,COc1cc([N-]S(=O)(=O)c2ccc(N)cc2)nc(OC)n1.[Na+],0.0011,False,0.241,1e-04,0.005,0.0025
3153,,CHEMBL1446,KANAMYCIN SULFATE,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,0.0011,False,0.207,0.0,0.0003,0.244
3154,,CHEMBL1454910,NITROXOLINE,O=[N+]([O-])c1ccc(O)c2ncccc12,0.0011,False,0.348,0.0012,0.0064,0.0002
3155,,CHEMBL1140,NIACINAMIDE,NC(=O)c1cccnc1,0.0011,False,0.341,0.001,0.0232,1e-04
3156,,CHEMBL931,HALOTHANE,FC(F)(F)C(Cl)Br,0.0011,False,0.103,0.0037,0.0,0.0099
3157,,CHEMBL1200601,NARATRIPTAN HYDROCHLORIDE,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl,0.0011,False,0.266,1e-04,0.0256,0.0005
3158,,CHEMBL4594278,GEFAPIXANT CITRATE,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0011,False,0.286,0.0006,0.0051,0.0004
3159,538.0,CHEMBL3989408,IBUPROFEN SODIUM,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.O.O.[Na+],0.0011,True,0.308,0.0004,0.0245,1e-04
3160,,CHEMBL62193,SULFADIMETHOXINE,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.0011,False,0.25,0.0002,0.0038,0.0017
3161,,CHEMBL3184799,MEPHENTERMINE SULFATE,CNC(C)(C)Cc1ccccc1.CNC(C)(C)Cc1ccccc1.O=S(=O)(O)O,0.0011,False,0.241,0.0008,0.0063,0.0002
3162,,CHEMBL1201119,LIOTHYRONINE SODIUM,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+],0.0011,False,0.232,0.0006,0.0006,0.003
3163,,CHEMBL1200660,ISOSORBIDE,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,0.0011,False,0.135,1e-04,0.0,0.9955
3164,,CHEMBL1200850,GANCICLOVIR SODIUM,Nc1nc([O-])c2ncn(COC(CO)CO)c2n1.[Na+],0.0011,False,0.191,0.0251,0.0005,1e-04
3165,,CHEMBL93268,SODIUM NITRITE,O=N[O-].[Na+],0.001,False,0.071,0.0003,0.0145,0.0002
3166,,CHEMBL1076903,VARENICLINE,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,0.001,False,0.208,0.0004,0.0,0.9999
3167,,CHEMBL2021424,POTASSIUM SULFATE,O=S(=O)([O-])[O-].[K+].[K+],0.001,False,0.093,0.0005,0.0256,1e-04
3168,,CHEMBL1161681,NITROUS ACID,O=NO,0.001,False,0.085,0.0002,0.0149,0.0003
3169,,CHEMBL1278,NARATRIPTAN,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0.001,False,0.256,1e-04,0.0238,0.0004
3170,,CHEMBL1200914,TAMSULOSIN HYDROCHLORIDE,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,0.001,False,0.256,0.0007,0.0028,0.0006
3171,,CHEMBL50588,EMETINE,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0.001,False,0.217,1e-04,0.0,1.0
3172,540.0,CHEMBL1201003,ELETRIPTAN HYDROBROMIDE,Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0.001,True,0.326,0.0003,0.0047,0.0006
3173,541.0,CHEMBL934,METYRAPONE,CC(C)(C(=O)c1cccnc1)c1cccnc1,0.001,True,0.333,0.0014,0.0123,1e-04
3174,,CHEMBL1200380,ACYCLOVIR SODIUM,Nc1nc([O-])c2ncn(COCCO)c2n1.[Na+],0.001,False,0.194,0.0145,0.0006,1e-04
3175,,CHEMBL3545313,BEMPEDOIC ACID,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,0.001,False,0.156,0.0003,0.0039,0.0011
3176,,CHEMBL2106975,POTASSIUM BICARBONATE,O=C([O-])O.[K+],0.001,False,0.129,1e-04,0.0424,0.0002
3177,,CHEMBL3137308,PEFICITINIB,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,0.001,False,0.284,0.0,0.0006,0.211
3178,,CHEMBL1200629,VECURONIUM BROMIDE,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],0.0009,False,0.144,0.0,0.0026,0.295
3179,,CHEMBL1201206,PIPECURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,0.0009,False,0.155,0.0,0.0036,0.2193
3180,,CHEMBL533,IBUTILIDE,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0.0009,False,0.25,1e-04,0.0177,0.0007
3181,,CHEMBL1200367,ECHOTHIOPHATE IODIDE,CCOP(=O)(OCC)SCC[N+](C)(C)C.[I-],0.0009,False,0.139,0.002,0.0011,0.0004
3182,542.0,CHEMBL3716057,GEFAPIXANT,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O,0.0009,True,0.323,0.0005,0.0036,0.0004
3183,,CHEMBL1539,SULFADOXINE,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.0009,False,0.291,1e-04,0.0077,0.0007
3184,,CHEMBL1200736,MAGNESIUM CARBONATE,O=C([O-])[O-].[Mg+2],0.0009,False,0.12,0.0002,0.0214,0.0002
3185,,CHEMBL1072,BUMETANIDE,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0.0009,False,0.284,0.0016,0.0037,1e-04
3186,,CHEMBL830,EFLORNITHINE,NCCCC(N)(C(=O)O)C(F)F,0.0009,False,0.147,0.0011,0.0041,0.0002
3187,,CHEMBL1200598,DIETHYLSTILBESTROL DIPHOSPHATE,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,0.0009,False,0.297,0.0003,0.0135,0.0002
3188,,CHEMBL2206196,PAROMOMYCIN SULFATE,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,0.0009,False,0.175,0.0,0.0002,0.2615
3189,,CHEMBL220492,TOPIRAMATE,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,0.0009,False,0.117,0.0,0.0182,0.0107
3190,,CHEMBL2009089,SELENIOUS ACID,O=[Se](O)O,0.0008,False,0.083,0.001,0.0008,0.0005
3191,,CHEMBL186314,SODIUM CARBONATE,O=C([O-])[O-].[Na+].[Na+],0.0008,False,0.12,0.0002,0.0212,1e-04
3192,,CHEMBL750,ZONISAMIDE,NS(=O)(=O)Cc1noc2ccccc12,0.0008,False,0.267,0.0008,0.0008,0.0008
3193,,CHEMBL535396,RIMANTADINE HYDROCHLORIDE,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,0.0008,False,0.131,0.0,0.0008,0.6351
3194,,CHEMBL453,SULFISOXAZOLE,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0.0008,False,0.25,0.0003,0.0081,0.0003
3195,,CHEMBL997,IBANDRONIC ACID,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,0.0008,False,0.229,0.0075,0.0002,0.0004
3196,,CHEMBL3989461,ROSE BENGAL SODIUM I 131,O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc([131I])c(=O)c(I)c-2oc2c(I)c([O-])c([131I])cc12.[Na+].[Na+],0.0008,False,0.192,1e-04,0.0002,0.0325
3197,,CHEMBL959,RIMANTADINE,CC(N)C12CC3CC(CC(C3)C1)C2,0.0008,False,0.133,0.0,0.0006,0.7606
3198,,CHEMBL1200770,IOCETAMIC ACID,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,0.0008,False,0.188,0.001,1e-04,0.0075
3199,,CHEMBL1200757,PANCURONIUM BROMIDE,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-],0.0008,False,0.133,0.0,0.0021,0.2633
3200,,CHEMBL964,DISULFIRAM,CCN(CC)C(=S)SSC(=S)N(CC)CC,0.0008,False,0.162,0.0024,0.0035,1e-04
3201,,CHEMBL1908847,SPARTEINE,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,0.0007,False,0.154,0.0,0.0003,0.8825
3202,,CHEMBL1187,PHOSPHORIC ACID,O=P(O)(O)O,0.0007,False,0.103,0.0002,0.0227,1e-04
3203,,CHEMBL2107799,FLURPIRIDAZ F 18,CC(C)(C)n1ncc(OCc2ccc(COCC[18F])cc2)c(Cl)c1=O,0.0007,False,0.247,0.0009,0.0019,0.0002
3204,,CHEMBL3989569,IBANDRONATE SODIUM,CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O.O.[Na+],0.0007,False,0.211,0.0046,0.0002,0.0003
3205,543.0,CHEMBL56367,NIMESULIDE,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0.0007,True,0.333,0.0008,0.0029,1e-04
3206,,CHEMBL2064032,VONOPRAZAN FUMARATE,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1.O=C(O)/C=C/C(=O)O,0.0007,False,0.256,0.0012,0.0031,1e-04
3207,,CHEMBL494622,FLURPIRIDAZ,CC(C)(C)n1ncc(OCc2ccc(COCCF)cc2)c(Cl)c1=O,0.0007,False,0.247,0.0009,0.0019,0.0002
3208,,CHEMBL1201161,MAFENIDE ACETATE,CC(=O)O.NCc1ccc(S(N)(=O)=O)cc1,0.0007,False,0.296,0.0,0.0126,0.0022
3209,,CHEMBL18,ETHOXZOLAMIDE,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,0.0007,False,0.333,0.0019,0.0006,0.0003
3210,,CHEMBL2110367,TRIMETHOPRIM SULFATE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=S(=O)(O)O,0.0007,False,0.537,0.0026,0.0072,0.0
3211,,CHEMBL233406,SODIUM SULFATE ANHYDROUS,O=S(=O)([O-])[O-].[Na+].[Na+],0.0007,False,0.093,0.0003,0.0141,1e-04
3212,,CHEMBL940,GABAPENTIN,NCC1(CC(=O)O)CCCCC1,0.0007,False,0.149,0.0,0.0049,0.009
3213,,CHEMBL1201037,EFLORNITHINE HYDROCHLORIDE,Cl.NCCCC(N)(C(=O)O)C(F)F.O,0.0007,False,0.156,0.0008,0.005,1e-04
3214,,CHEMBL3833350,MAGALDRATE,O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-],0.0007,False,0.087,0.0005,0.0225,0.0
3215,,CHEMBL1200862,METYROSINE,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,0.0007,False,0.306,0.0002,0.0073,0.0002
3216,,CHEMBL2021423,MAGNESIUM SULFATE ANHYDROUS,O=S(=O)([O-])[O-].[Mg+2],0.0007,False,0.093,0.0003,0.0138,1e-04
3217,,CHEMBL2096650,SODIUM THIOSULFATE,O.O.O.O.O.O=S([O-])([O-])=S.[Na+].[Na+],0.0007,False,0.087,0.0004,0.0063,1e-04
3218,,CHEMBL3833408,MAGALDRATE ANHYDROUS,O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-],0.0007,False,0.089,0.0005,0.0225,0.0
3219,,CHEMBL181,DIAZOXIDE,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,0.0007,False,0.224,1e-04,0.0031,0.0008
3220,,CHEMBL573,NIACIN,O=C(O)c1cccnc1,0.0007,False,0.442,0.0007,0.019,0.0
3221,544.0,CHEMBL1109,SULFAPHENAZOLE,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0.0007,True,0.333,0.0016,0.0019,1e-04
3222,,CHEMBL1200623,ETHYLESTRENOL,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,0.0007,False,0.147,0.0,0.0002,0.7348
3223,,CHEMBL2107239,IOXITALAMIC ACID,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,0.0007,False,0.247,0.0018,0.0,0.0033
3224,,CHEMBL2068724,ACAMPROSATE CALCIUM,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],0.0006,False,0.172,0.0,0.0055,0.0009
3225,,CHEMBL1201142,RASAGILINE MESYLATE,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O,0.0006,False,0.222,0.0003,0.0023,0.0003
3226,,CHEMBL1201341,ECHOTHIOPHATE,CCOP(=O)(OCC)SCC[N+](C)(C)C,0.0006,False,0.141,0.0011,0.0008,0.0003
3227,,CHEMBL1200458,POTASSIUM CITRATE ANHYDROUS,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+],0.0006,False,0.154,0.0003,0.0082,1e-04
3228,,CHEMBL2103873,MACITENTAN,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,0.0006,False,0.247,0.0009,0.0014,0.0002
3229,,CHEMBL1208422,ROSE BENGAL FREE ACID,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,0.0006,False,0.216,1e-04,1e-04,0.0183
3230,,CHEMBL1201293,ACAMPROSATE,CC(=O)NCCCS(=O)(=O)O,0.0006,False,0.19,0.0,0.0056,0.0015
3231,,CHEMBL1201261,TYROPANOIC ACID,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,0.0006,False,0.218,0.0178,0.0,0.0003
3232,,CHEMBL1353,SODIUM BICARBONATE,O=C([O-])O.[Na+],0.0006,False,0.129,1e-04,0.0208,1e-04
